ine;desligados_60_med;desligados_60_enf;desligados_60_aux;desligados_60_acs;desligados_60_dent;desligados_60_aux_bucal;desligados_60_tec_bucal;tipo_equipe_id;medico;medico_20;enfermeiro;tec_aux;acs;cirurgiao;aux_bucal;tec_bucal;tipo esf 1;tipo esf 2;tipo_esb;compet;COMPET;DIST_SANIT;CNES
1914413;1;1;1;0;0;0;0;71-ESB - EQUIPE DE SAUDE BUCAL;0;0;0;0;0;1;0;1;EACS Vac<e2>ncia Enfermeiro(a) 40h e ACS;ESF Incompleta 40h M<e9>dico(a) mais de 60 dias;ESB Completa;2021_03 ;2021_03;40;7995520
1914448;1;1;1;0;0;0;0;71-ESB - EQUIPE DE SAUDE BUCAL;0;0;0;0;0;1;0;1;EACS Vac<e2>ncia Enfermeiro(a) 40h e ACS;ESF Incompleta 40h M<e9>dico(a) mais de 60 dias;ESB Completa;2021_03 ;2021_03;40;7996675
1914502;1;1;1;0;0;0;0;71-ESB - EQUIPE DE SAUDE BUCAL;0;0;0;0;0;1;1;0;EACS Vac<e2>ncia Enfermeiro(a) 40h e ACS;ESF Incompleta 40h M<e9>dico(a) mais de 60 dias;ESB Vac<e2>ncia T<e9>c Bucal 40h;2021_03 ;2021_03;40;7996675
1914510;1;1;1;0;0;0;0;71-ESB - EQUIPE DE SAUDE BUCAL;0;0;0;0;0;1;1;0;EACS Vac<e2>ncia Enfermeiro(a) 40h e ACS;ESF Incompleta 40h M<e9>dico(a) mais de 60 dias;ESB Vac<e2>ncia T<e9>c Bucal 40h;2021_03 ;2021_03;40;214949
1914561;1;1;1;0;0;0;0;71-ESB - EQUIPE DE SAUDE BUCAL;0;0;0;0;0;1;0;1;EACS Vac<e2>ncia Enfermeiro(a) 40h e ACS;ESF Incompleta 40h M<e9>dico(a) mais de 60 dias;ESB Completa;2021_03 ;2021_03;40;9127100
1914650;1;1;1;0;0;0;0;71-ESB - EQUIPE DE SAUDE BUCAL;0;0;0;0;0;1;1;0;EACS Vac<e2>ncia Enfermeiro(a) 40h e ACS;ESF Incompleta 40h M<e9>dico(a) mais de 60 dias;ESB Vac<e2>ncia T<e9>c Bucal 40h;2021_03 ;2021_03;51;2269848
1914707;1;1;1;0;0;0;0;71-ESB - EQUIPE DE SAUDE BUCAL;0;0;0;0;0;1;1;0;EACS Vac<e2>ncia Enfermeiro(a) 40h e ACS;ESF Incompleta 40h M<e9>dico(a) mais de 60 dias;ESB Vac<e2>ncia T<e9>c Bucal 40h;2021_03 ;2021_03;51;2270420
1914723;1;1;1;0;0;0;0;71-ESB - EQUIPE DE SAUDE BUCAL;0;0;0;0;0;1;1;1;EACS Vac<e2>ncia Enfermeiro(a) 40h e ACS;ESF Incompleta 40h M<e9>dico(a) mais de 60 dias;ESB Completa;2021_03 ;2021_03;51;2270455
1914774;1;1;1;0;0;0;0;71-ESB - EQUIPE DE SAUDE BUCAL;0;0;0;0;0;1;1;0;EACS Vac<e2>ncia Enfermeiro(a) 40h e ACS;ESF Incompleta 40h M<e9>dico(a) mais de 60 dias;ESB Vac<e2>ncia T<e9>c Bucal 40h;2021_03 ;2021_03;51;2270463
1914812;1;1;1;0;0;0;0;71-ESB - EQUIPE DE SAUDE BUCAL;0;0;0;0;0;1;1;0;EACS Vac<e2>ncia Enfermeiro(a) 40h e ACS;ESF Incompleta 40h M<e9>dico(a) mais de 60 dias;ESB Vac<e2>ncia T<e9>c Bucal 40h;2021_03 ;2021_03;51;2270552
1914979;1;1;1;0;0;0;0;71-ESB - EQUIPE DE SAUDE BUCAL;0;0;0;0;0;1;1;0;EACS Vac<e2>ncia Enfermeiro(a) 40h e ACS;ESF Incompleta 40h M<e9>dico(a) mais de 60 dias;ESB Vac<e2>ncia T<e9>c Bucal 40h;2021_03 ;2021_03;51;3416321
1915002;1;1;1;0;0;0;0;71-ESB - EQUIPE DE SAUDE BUCAL;0;0;0;0;0;1;0;1;EACS Vac<e2>ncia Enfermeiro(a) 40h e ACS;ESF Incompleta 40h M<e9>dico(a) mais de 60 dias;ESB Completa;2021_03 ;2021_03;51;3416321
1920766;1;1;1;0;0;0;0;71-ESB - EQUIPE DE SAUDE BUCAL;0;0;0;0;0;1;1;0;EACS Vac<e2>ncia Enfermeiro(a) 40h e ACS;ESF Incompleta 40h M<e9>dico(a) mais de 60 dias;ESB Vac<e2>ncia T<e9>c Bucal 40h;2021_03 ;2021_03;51;3416356
1920782;1;1;1;0;0;0;0;71-ESB - EQUIPE DE SAUDE BUCAL;0;0;0;0;0;1;1;1;EACS Vac<e2>ncia Enfermeiro(a) 40h e ACS;ESF Incompleta 40h M<e9>dico(a) mais de 60 dias;ESB Completa;2021_03 ;2021_03;51;3416356
1920790;1;1;1;0;0;0;0;71-ESB - EQUIPE DE SAUDE BUCAL;0;0;0;0;0;1;1;0;EACS Vac<e2>ncia Enfermeiro(a) 40h e ACS;ESF Incompleta 40h M<e9>dico(a) mais de 60 dias;ESB Vac<e2>ncia T<e9>c Bucal 40h;2021_03 ;2021_03;51;3416372
1920804;1;1;1;0;0;0;0;71-ESB - EQUIPE DE SAUDE BUCAL;0;0;0;0;0;1;1;0;EACS Vac<e2>ncia Enfermeiro(a) 40h e ACS;ESF Incompleta 40h M<e9>dico(a) mais de 60 dias;ESB Vac<e2>ncia T<e9>c Bucal 40h;2021_03 ;2021_03;51;3820599
1920812;1;1;1;0;0;0;0;71-ESB - EQUIPE DE SAUDE BUCAL;0;0;0;0;0;1;1;1;EACS Vac<e2>ncia Enfermeiro(a) 40h e ACS;ESF Incompleta 40h M<e9>dico(a) mais de 60 dias;ESB Completa;2021_03 ;2021_03;51;3820599
1920820;1;1;1;0;0;0;0;71-ESB - EQUIPE DE SAUDE BUCAL;0;0;0;0;0;1;0;1;EACS Vac<e2>ncia Enfermeiro(a) 40h e ACS;ESF Incompleta 40h M<e9>dico(a) mais de 60 dias;ESB Completa;2021_03 ;2021_03;51;5546583
1920839;1;1;1;0;0;0;0;71-ESB - EQUIPE DE SAUDE BUCAL;0;0;0;0;0;1;1;0;EACS Vac<e2>ncia Enfermeiro(a) 40h e ACS;ESF Incompleta 40h M<e9>dico(a) mais de 60 dias;ESB Vac<e2>ncia T<e9>c Bucal 40h;2021_03 ;2021_03;51;5546591
1920847;1;1;1;0;0;0;0;71-ESB - EQUIPE DE SAUDE BUCAL;0;0;0;0;0;1;1;0;EACS Vac<e2>ncia Enfermeiro(a) 40h e ACS;ESF Incompleta 40h M<e9>dico(a) mais de 60 dias;ESB Vac<e2>ncia T<e9>c Bucal 40h;2021_03 ;2021_03;51;6023916
1920855;1;1;1;0;0;0;0;71-ESB - EQUIPE DE SAUDE BUCAL;0;0;0;0;0;1;1;1;EACS Vac<e2>ncia Enfermeiro(a) 40h e ACS;ESF Incompleta 40h M<e9>dico(a) mais de 60 dias;ESB Completa;2021_03 ;2021_03;51;6023916
1920863;1;1;1;0;0;0;0;71-ESB - EQUIPE DE SAUDE BUCAL;0;0;0;0;0;1;0;1;EACS Vac<e2>ncia Enfermeiro(a) 40h e ACS;ESF Incompleta 40h M<e9>dico(a) mais de 60 dias;ESB Completa;2021_03 ;2021_03;51;6387152
1920871;1;1;1;0;0;0;0;71-ESB - EQUIPE DE SAUDE BUCAL;0;0;0;0;0;1;0;1;EACS Vac<e2>ncia Enfermeiro(a) 40h e ACS;ESF Incompleta 40h M<e9>dico(a) mais de 60 dias;ESB Completa;2021_03 ;2021_03;51;193089
1920898;1;1;1;0;0;0;0;71-ESB - EQUIPE DE SAUDE BUCAL;0;0;0;0;0;1;1;0;EACS Vac<e2>ncia Enfermeiro(a) 40h e ACS;ESF Incompleta 40h M<e9>dico(a) mais de 60 dias;ESB Vac<e2>ncia T<e9>c Bucal 40h;2021_03 ;2021_03;51;6852203
1920928;1;1;1;0;0;0;0;71-ESB - EQUIPE DE SAUDE BUCAL;0;0;0;0;0;1;1;1;EACS Vac<e2>ncia Enfermeiro(a) 40h e ACS;ESF Incompleta 40h M<e9>dico(a) mais de 60 dias;ESB Completa;2021_03 ;2021_03;51;6852203
1920936;1;1;1;0;0;0;0;71-ESB - EQUIPE DE SAUDE BUCAL;0;0;0;0;0;1;0;1;EACS Vac<e2>ncia Enfermeiro(a) 40h e ACS;ESF Incompleta 40h M<e9>dico(a) mais de 60 dias;ESB Completa;2021_03 ;2021_03;51;6855709
1920944;1;1;1;0;0;0;0;71-ESB - EQUIPE DE SAUDE BUCAL;0;0;0;0;0;1;1;0;EACS Vac<e2>ncia Enfermeiro(a) 40h e ACS;ESF Incompleta 40h M<e9>dico(a) mais de 60 dias;ESB Vac<e2>ncia T<e9>c Bucal 40h;2021_03 ;2021_03;51;6855709
1920952;1;1;1;0;0;0;0;71-ESB - EQUIPE DE SAUDE BUCAL;0;0;0;0;0;1;1;0;EACS Vac<e2>ncia Enfermeiro(a) 40h e ACS;ESF Incompleta 40h M<e9>dico(a) mais de 60 dias;ESB Vac<e2>ncia T<e9>c Bucal 40h;2021_03 ;2021_03;51;6864708
1920960;1;1;1;0;0;0;0;71-ESB - EQUIPE DE SAUDE BUCAL;0;0;0;0;0;1;1;0;EACS Vac<e2>ncia Enfermeiro(a) 40h e ACS;ESF Incompleta 40h M<e9>dico(a) mais de 60 dias;ESB Vac<e2>ncia T<e9>c Bucal 40h;2021_03 ;2021_03;51;6864708
1920979;1;1;1;0;0;0;0;71-ESB - EQUIPE DE SAUDE BUCAL;0;0;0;0;0;1;1;0;EACS Vac<e2>ncia Enfermeiro(a) 40h e ACS;ESF Incompleta 40h M<e9>dico(a) mais de 60 dias;ESB Vac<e2>ncia T<e9>c Bucal 40h;2021_03 ;2021_03;51;6901042
1920987;1;1;1;0;0;0;0;71-ESB - EQUIPE DE SAUDE BUCAL;0;0;0;0;0;1;0;1;EACS Vac<e2>ncia Enfermeiro(a) 40h e ACS;ESF Incompleta 40h M<e9>dico(a) mais de 60 dias;ESB Completa;2021_03 ;2021_03;51;6901042
1920995;1;1;1;0;0;0;0;71-ESB - EQUIPE DE SAUDE BUCAL;0;0;0;0;0;1;1;1;EACS Vac<e2>ncia Enfermeiro(a) 40h e ACS;ESF Incompleta 40h M<e9>dico(a) mais de 60 dias;ESB Completa;2021_03 ;2021_03;51;6922031
1921002;1;1;1;0;0;0;0;71-ESB - EQUIPE DE SAUDE BUCAL;0;0;0;0;0;0;0;1;EACS Vac<e2>ncia Enfermeiro(a) 40h e ACS;ESF Incompleta 40h M<e9>dico(a) mais de 60 dias;ESB Vac<e2>ncia Cirurgi<e3>o Dentista 40h;2021_03 ;2021_03;51;7722494
1921029;1;1;1;0;0;0;0;71-ESB - EQUIPE DE SAUDE BUCAL;0;0;0;0;0;1;1;0;EACS Vac<e2>ncia Enfermeiro(a) 40h e ACS;ESF Incompleta 40h M<e9>dico(a) mais de 60 dias;ESB Vac<e2>ncia T<e9>c Bucal 40h;2021_03 ;2021_03;51;7722494
1921037;1;1;1;0;0;0;0;71-ESB - EQUIPE DE SAUDE BUCAL;0;0;0;0;0;1;1;1;EACS Vac<e2>ncia Enfermeiro(a) 40h e ACS;ESF Incompleta 40h M<e9>dico(a) mais de 60 dias;ESB Completa;2021_03 ;2021_03;51;7810172
1921045;1;1;1;0;0;0;0;71-ESB - EQUIPE DE SAUDE BUCAL;0;0;0;0;0;1;1;0;EACS Vac<e2>ncia Enfermeiro(a) 40h e ACS;ESF Incompleta 40h M<e9>dico(a) mais de 60 dias;ESB Vac<e2>ncia T<e9>c Bucal 40h;2021_03 ;2021_03;51;7810172
1921053;1;1;1;0;0;0;0;71-ESB - EQUIPE DE SAUDE BUCAL;0;0;0;0;0;1;1;0;EACS Vac<e2>ncia Enfermeiro(a) 40h e ACS;ESF Incompleta 40h M<e9>dico(a) mais de 60 dias;ESB Vac<e2>ncia T<e9>c Bucal 40h;2021_03 ;2021_03;51;9023089
1921061;1;1;1;0;0;0;0;71-ESB - EQUIPE DE SAUDE BUCAL;0;0;0;0;0;1;1;0;EACS Vac<e2>ncia Enfermeiro(a) 40h e ACS;ESF Incompleta 40h M<e9>dico(a) mais de 60 dias;ESB Vac<e2>ncia T<e9>c Bucal 40h;2021_03 ;2021_03;51;9023089
1921088;1;1;1;0;0;0;0;71-ESB - EQUIPE DE SAUDE BUCAL;0;0;0;0;0;1;1;0;EACS Vac<e2>ncia Enfermeiro(a) 40h e ACS;ESF Incompleta 40h M<e9>dico(a) mais de 60 dias;ESB Vac<e2>ncia T<e9>c Bucal 40h;2021_03 ;2021_03;51;9311661
1921096;1;1;1;0;0;0;0;71-ESB - EQUIPE DE SAUDE BUCAL;0;0;0;0;0;1;0;1;EACS Vac<e2>ncia Enfermeiro(a) 40h e ACS;ESF Incompleta 40h M<e9>dico(a) mais de 60 dias;ESB Completa;2021_03 ;2021_03;51;9311661
1921118;1;1;1;0;0;0;0;71-ESB - EQUIPE DE SAUDE BUCAL;0;0;0;0;0;1;1;1;EACS Vac<e2>ncia Enfermeiro(a) 40h e ACS;ESF Incompleta 40h M<e9>dico(a) mais de 60 dias;ESB Completa;2021_03 ;2021_03;53;2269929
1921134;1;1;1;0;0;0;0;71-ESB - EQUIPE DE SAUDE BUCAL;0;0;0;0;0;1;0;1;EACS Vac<e2>ncia Enfermeiro(a) 40h e ACS;ESF Incompleta 40h M<e9>dico(a) mais de 60 dias;ESB Completa;2021_03 ;2021_03;53;2273578
1921150;1;1;1;0;0;0;0;71-ESB - EQUIPE DE SAUDE BUCAL;0;0;0;0;0;1;0;1;EACS Vac<e2>ncia Enfermeiro(a) 40h e ACS;ESF Incompleta 40h M<e9>dico(a) mais de 60 dias;ESB Completa;2021_03 ;2021_03;53;2273586
1921169;1;1;1;0;0;0;0;71-ESB - EQUIPE DE SAUDE BUCAL;0;0;0;0;0;1;0;1;EACS Vac<e2>ncia Enfermeiro(a) 40h e ACS;ESF Incompleta 40h M<e9>dico(a) mais de 60 dias;ESB Completa;2021_03 ;2021_03;53;2273586
1921177;1;1;1;0;0;0;0;71-ESB - EQUIPE DE SAUDE BUCAL;0;0;0;0;0;1;1;1;EACS Vac<e2>ncia Enfermeiro(a) 40h e ACS;ESF Incompleta 40h M<e9>dico(a) mais de 60 dias;ESB Completa;2021_03 ;2021_03;53;2273616
1921185;1;1;1;0;0;0;0;71-ESB - EQUIPE DE SAUDE BUCAL;0;0;0;0;0;1;0;1;EACS Vac<e2>ncia Enfermeiro(a) 40h e ACS;ESF Incompleta 40h M<e9>dico(a) mais de 60 dias;ESB Completa;2021_03 ;2021_03;53;2280310
1921193;1;1;1;0;0;0;0;71-ESB - EQUIPE DE SAUDE BUCAL;0;0;0;0;0;1;1;1;EACS Vac<e2>ncia Enfermeiro(a) 40h e ACS;ESF Incompleta 40h M<e9>dico(a) mais de 60 dias;ESB Completa;2021_03 ;2021_03;53;2280310
1921223;1;1;1;0;0;0;0;71-ESB - EQUIPE DE SAUDE BUCAL;0;0;0;0;0;1;0;1;EACS Vac<e2>ncia Enfermeiro(a) 40h e ACS;ESF Incompleta 40h M<e9>dico(a) mais de 60 dias;ESB Completa;2021_03 ;2021_03;53;2280760
1921231;1;1;1;0;0;0;0;71-ESB - EQUIPE DE SAUDE BUCAL;0;0;0;0;0;1;0;1;EACS Vac<e2>ncia Enfermeiro(a) 40h e ACS;ESF Incompleta 40h M<e9>dico(a) mais de 60 dias;ESB Completa;2021_03 ;2021_03;53;2295237
1921258;1;1;1;0;0;0;0;71-ESB - EQUIPE DE SAUDE BUCAL;0;0;0;0;0;1;0;1;EACS Vac<e2>ncia Enfermeiro(a) 40h e ACS;ESF Incompleta 40h M<e9>dico(a) mais de 60 dias;ESB Completa;2021_03 ;2021_03;53;2295237
1921274;1;1;1;0;0;0;0;71-ESB - EQUIPE DE SAUDE BUCAL;0;0;0;0;0;1;0;1;EACS Vac<e2>ncia Enfermeiro(a) 40h e ACS;ESF Incompleta 40h M<e9>dico(a) mais de 60 dias;ESB Completa;2021_03 ;2021_03;53;2295253
1921282;1;1;1;0;0;0;0;71-ESB - EQUIPE DE SAUDE BUCAL;0;0;0;0;0;1;1;0;EACS Vac<e2>ncia Enfermeiro(a) 40h e ACS;ESF Incompleta 40h M<e9>dico(a) mais de 60 dias;ESB Vac<e2>ncia T<e9>c Bucal 40h;2021_03 ;2021_03;53;2295253
1921290;1;1;1;0;0;0;0;71-ESB - EQUIPE DE SAUDE BUCAL;0;0;0;0;0;1;0;1;EACS Vac<e2>ncia Enfermeiro(a) 40h e ACS;ESF Incompleta 40h M<e9>dico(a) mais de 60 dias;ESB Completa;2021_03 ;2021_03;53;2295253
1921304;1;1;1;0;0;0;0;71-ESB - EQUIPE DE SAUDE BUCAL;0;0;0;0;0;1;0;1;EACS Vac<e2>ncia Enfermeiro(a) 40h e ACS;ESF Incompleta 40h M<e9>dico(a) mais de 60 dias;ESB Completa;2021_03 ;2021_03;53;2708183
1921312;1;1;1;0;0;0;0;71-ESB - EQUIPE DE SAUDE BUCAL;0;0;0;0;0;1;1;1;EACS Vac<e2>ncia Enfermeiro(a) 40h e ACS;ESF Incompleta 40h M<e9>dico(a) mais de 60 dias;ESB Completa;2021_03 ;2021_03;53;2708183
1921320;1;1;1;0;0;0;0;71-ESB - EQUIPE DE SAUDE BUCAL;0;0;0;0;0;1;1;1;EACS Vac<e2>ncia Enfermeiro(a) 40h e ACS;ESF Incompleta 40h M<e9>dico(a) mais de 60 dias;ESB Completa;2021_03 ;2021_03;53;2806320
1921339;1;1;1;0;0;0;0;71-ESB - EQUIPE DE SAUDE BUCAL;0;0;0;0;0;1;0;1;EACS Vac<e2>ncia Enfermeiro(a) 40h e ACS;ESF Incompleta 40h M<e9>dico(a) mais de 60 dias;ESB Completa;2021_03 ;2021_03;53;3785009
1921347;1;1;1;0;0;0;0;71-ESB - EQUIPE DE SAUDE BUCAL;0;0;0;0;0;1;1;1;EACS Vac<e2>ncia Enfermeiro(a) 40h e ACS;ESF Incompleta 40h M<e9>dico(a) mais de 60 dias;ESB Completa;2021_03 ;2021_03;53;6026737
1921363;1;1;1;0;0;0;0;71-ESB - EQUIPE DE SAUDE BUCAL;0;0;0;0;0;1;1;1;EACS Vac<e2>ncia Enfermeiro(a) 40h e ACS;ESF Incompleta 40h M<e9>dico(a) mais de 60 dias;ESB Completa;2021_03 ;2021_03;53;6559727
1921371;1;1;1;0;0;0;0;71-ESB - EQUIPE DE SAUDE BUCAL;0;0;0;0;0;1;1;0;EACS Vac<e2>ncia Enfermeiro(a) 40h e ACS;ESF Incompleta 40h M<e9>dico(a) mais de 60 dias;ESB Vac<e2>ncia T<e9>c Bucal 40h;2021_03 ;2021_03;53;6559735
1921398;1;1;1;0;0;0;0;71-ESB - EQUIPE DE SAUDE BUCAL;0;0;0;0;0;1;0;1;EACS Vac<e2>ncia Enfermeiro(a) 40h e ACS;ESF Incompleta 40h M<e9>dico(a) mais de 60 dias;ESB Completa;2021_03 ;2021_03;53;6559735
1921401;1;1;1;0;0;0;0;71-ESB - EQUIPE DE SAUDE BUCAL;0;0;0;0;0;1;1;1;EACS Vac<e2>ncia Enfermeiro(a) 40h e ACS;ESF Incompleta 40h M<e9>dico(a) mais de 60 dias;ESB Completa;2021_03 ;2021_03;53;6572014
1921428;1;1;1;0;0;0;0;71-ESB - EQUIPE DE SAUDE BUCAL;0;0;0;0;0;1;0;1;EACS Vac<e2>ncia Enfermeiro(a) 40h e ACS;ESF Incompleta 40h M<e9>dico(a) mais de 60 dias;ESB Completa;2021_03 ;2021_03;53;6581994
1921436;1;1;1;0;0;0;0;71-ESB - EQUIPE DE SAUDE BUCAL;0;0;0;0;0;1;0;1;EACS Vac<e2>ncia Enfermeiro(a) 40h e ACS;ESF Incompleta 40h M<e9>dico(a) mais de 60 dias;ESB Completa;2021_03 ;2021_03;53;6581994
1921444;1;1;1;0;0;0;0;71-ESB - EQUIPE DE SAUDE BUCAL;0;0;0;0;0;1;0;1;EACS Vac<e2>ncia Enfermeiro(a) 40h e ACS;ESF Incompleta 40h M<e9>dico(a) mais de 60 dias;ESB Completa;2021_03 ;2021_03;53;6618855
1921452;1;1;1;0;0;0;0;71-ESB - EQUIPE DE SAUDE BUCAL;0;0;0;0;0;1;0;1;EACS Vac<e2>ncia Enfermeiro(a) 40h e ACS;ESF Incompleta 40h M<e9>dico(a) mais de 60 dias;ESB Completa;2021_03 ;2021_03;53;6618863
1921460;1;1;1;0;0;0;0;71-ESB - EQUIPE DE SAUDE BUCAL;0;0;0;0;0;1;0;1;EACS Vac<e2>ncia Enfermeiro(a) 40h e ACS;ESF Incompleta 40h M<e9>dico(a) mais de 60 dias;ESB Completa;2021_03 ;2021_03;53;6618871
1921487;1;1;1;0;0;0;0;71-ESB - EQUIPE DE SAUDE BUCAL;0;0;0;0;0;1;0;1;EACS Vac<e2>ncia Enfermeiro(a) 40h e ACS;ESF Incompleta 40h M<e9>dico(a) mais de 60 dias;ESB Completa;2021_03 ;2021_03;53;6618871
1921495;1;1;1;0;0;0;0;71-ESB - EQUIPE DE SAUDE BUCAL;0;0;0;0;0;1;0;1;EACS Vac<e2>ncia Enfermeiro(a) 40h e ACS;ESF Incompleta 40h M<e9>dico(a) mais de 60 dias;ESB Completa;2021_03 ;2021_03;53;6660185
1921509;1;1;1;0;0;0;0;71-ESB - EQUIPE DE SAUDE BUCAL;0;0;0;0;0;1;0;1;EACS Vac<e2>ncia Enfermeiro(a) 40h e ACS;ESF Incompleta 40h M<e9>dico(a) mais de 60 dias;ESB Completa;2021_03 ;2021_03;53;6660185
1921517;1;1;1;0;0;0;0;71-ESB - EQUIPE DE SAUDE BUCAL;0;0;0;0;0;1;0;1;EACS Vac<e2>ncia Enfermeiro(a) 40h e ACS;ESF Incompleta 40h M<e9>dico(a) mais de 60 dias;ESB Completa;2021_03 ;2021_03;53;6671020
1921525;1;1;1;0;0;0;0;71-ESB - EQUIPE DE SAUDE BUCAL;0;0;0;0;0;1;0;1;EACS Vac<e2>ncia Enfermeiro(a) 40h e ACS;ESF Incompleta 40h M<e9>dico(a) mais de 60 dias;ESB Completa;2021_03 ;2021_03;53;6671020
1921533;1;1;1;0;0;0;0;71-ESB - EQUIPE DE SAUDE BUCAL;0;0;0;0;0;1;0;1;EACS Vac<e2>ncia Enfermeiro(a) 40h e ACS;ESF Incompleta 40h M<e9>dico(a) mais de 60 dias;ESB Completa;2021_03 ;2021_03;53;6683851
1921541;1;1;1;0;0;0;0;71-ESB - EQUIPE DE SAUDE BUCAL;0;0;0;0;0;1;1;1;EACS Vac<e2>ncia Enfermeiro(a) 40h e ACS;ESF Incompleta 40h M<e9>dico(a) mais de 60 dias;ESB Completa;2021_03 ;2021_03;53;7896204
1921568;1;1;1;0;0;0;0;71-ESB - EQUIPE DE SAUDE BUCAL;0;0;0;0;0;1;0;1;EACS Vac<e2>ncia Enfermeiro(a) 40h e ACS;ESF Incompleta 40h M<e9>dico(a) mais de 60 dias;ESB Completa;2021_03 ;2021_03;53;7896204
1921576;1;1;1;0;0;0;0;71-ESB - EQUIPE DE SAUDE BUCAL;0;0;0;0;0;1;1;1;EACS Vac<e2>ncia Enfermeiro(a) 40h e ACS;ESF Incompleta 40h M<e9>dico(a) mais de 60 dias;ESB Completa;2021_03 ;2021_03;53;2273578
1921800;1;1;1;0;0;0;0;71-ESB - EQUIPE DE SAUDE BUCAL;0;0;0;0;0;1;1;1;EACS Vac<e2>ncia Enfermeiro(a) 40h e ACS;ESF Incompleta 40h M<e9>dico(a) mais de 60 dias;ESB Completa;2021_03 ;2021_03;51;2270420
1921819;1;1;1;0;0;0;0;71-ESB - EQUIPE DE SAUDE BUCAL;0;0;0;0;0;0;1;0;EACS Vac<e2>ncia Enfermeiro(a) 40h e ACS;ESF Incompleta 40h M<e9>dico(a) mais de 60 dias;ESB Vac<e2>ncia Cirurgi<e3>o Dentista 40h;2021_03 ;2021_03;51;6387152
1938193;1;1;1;0;0;0;0;71-ESB - EQUIPE DE SAUDE BUCAL;0;0;0;0;0;1;1;0;EACS Vac<e2>ncia Enfermeiro(a) 40h e ACS;ESF Incompleta 40h M<e9>dico(a) mais de 60 dias;ESB Vac<e2>ncia T<e9>c Bucal 40h;2021_03 ;2021_03;10;2269953
1938231;1;1;1;0;0;0;0;71-ESB - EQUIPE DE SAUDE BUCAL;0;0;0;0;0;1;0;1;EACS Vac<e2>ncia Enfermeiro(a) 40h e ACS;ESF Incompleta 40h M<e9>dico(a) mais de 60 dias;ESB Completa;2021_03 ;2021_03;10;2269953
1938274;1;1;1;0;0;0;0;71-ESB - EQUIPE DE SAUDE BUCAL;0;0;0;0;0;1;1;0;EACS Vac<e2>ncia Enfermeiro(a) 40h e ACS;ESF Incompleta 40h M<e9>dico(a) mais de 60 dias;ESB Vac<e2>ncia T<e9>c Bucal 40h;2021_03 ;2021_03;10;2277298
1938282;1;1;1;0;0;0;0;71-ESB - EQUIPE DE SAUDE BUCAL;0;0;0;0;0;1;1;0;EACS Vac<e2>ncia Enfermeiro(a) 40h e ACS;ESF Incompleta 40h M<e9>dico(a) mais de 60 dias;ESB Vac<e2>ncia T<e9>c Bucal 40h;2021_03 ;2021_03;10;2277298
1938304;1;1;1;0;0;0;0;71-ESB - EQUIPE DE SAUDE BUCAL;0;0;0;0;0;1;0;1;EACS Vac<e2>ncia Enfermeiro(a) 40h e ACS;ESF Incompleta 40h M<e9>dico(a) mais de 60 dias;ESB Completa;2021_03 ;2021_03;10;2277328
1938339;1;1;1;0;0;0;0;71-ESB - EQUIPE DE SAUDE BUCAL;0;0;0;0;0;1;1;0;EACS Vac<e2>ncia Enfermeiro(a) 40h e ACS;ESF Incompleta 40h M<e9>dico(a) mais de 60 dias;ESB Vac<e2>ncia T<e9>c Bucal 40h;2021_03 ;2021_03;10;2291274
1938398;1;1;1;0;0;0;0;71-ESB - EQUIPE DE SAUDE BUCAL;0;0;0;0;0;1;1;0;EACS Vac<e2>ncia Enfermeiro(a) 40h e ACS;ESF Incompleta 40h M<e9>dico(a) mais de 60 dias;ESB Vac<e2>ncia T<e9>c Bucal 40h;2021_03 ;2021_03;10;6023975
1938444;1;1;1;0;0;0;0;71-ESB - EQUIPE DE SAUDE BUCAL;0;0;0;0;0;1;1;0;EACS Vac<e2>ncia Enfermeiro(a) 40h e ACS;ESF Incompleta 40h M<e9>dico(a) mais de 60 dias;ESB Vac<e2>ncia T<e9>c Bucal 40h;2021_03 ;2021_03;10;6023975
1938452;1;1;1;0;0;0;0;71-ESB - EQUIPE DE SAUDE BUCAL;0;0;0;0;0;1;1;0;EACS Vac<e2>ncia Enfermeiro(a) 40h e ACS;ESF Incompleta 40h M<e9>dico(a) mais de 60 dias;ESB Vac<e2>ncia T<e9>c Bucal 40h;2021_03 ;2021_03;10;6028233
1938509;1;1;1;0;0;0;0;71-ESB - EQUIPE DE SAUDE BUCAL;0;0;0;0;0;1;1;0;EACS Vac<e2>ncia Enfermeiro(a) 40h e ACS;ESF Incompleta 40h M<e9>dico(a) mais de 60 dias;ESB Vac<e2>ncia T<e9>c Bucal 40h;2021_03 ;2021_03;10;6028233
1938568;1;1;1;0;0;0;0;71-ESB - EQUIPE DE SAUDE BUCAL;0;0;0;0;0;1;1;1;EACS Vac<e2>ncia Enfermeiro(a) 40h e ACS;ESF Incompleta 40h M<e9>dico(a) mais de 60 dias;ESB Completa;2021_03 ;2021_03;10;6873960
1938592;1;1;1;0;0;0;0;71-ESB - EQUIPE DE SAUDE BUCAL;0;0;0;0;0;1;1;0;EACS Vac<e2>ncia Enfermeiro(a) 40h e ACS;ESF Incompleta 40h M<e9>dico(a) mais de 60 dias;ESB Vac<e2>ncia T<e9>c Bucal 40h;2021_03 ;2021_03;10;6873960
