cnes;unidade;equipe;chave_equipe;tipo_equipe_id;ine;desligados_60_med;desligados_60_enf;desligados_60_aux;desligados_60_acs;desligados_60_dent;desligados_60_aux_bucal;desligados_60_tec_bucal;medico ;medico_20 ;enfermeiro ;tec_aux ;acs ;cirurgiao ;aux_bucal ;tec_bucal ;tipo esf 1;tipo esf 2;tipo_esb
7998678;SMS CF IVANIR DE MELLO - AP 33;33;16234325842;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1607065;0;0;0;0;0;0;0;0;2;4;1;3;0;0;0;ESF Vacância ACS;;
7998678;SMS CF IVANIR DE MELLO - AP 33;33;16234325843;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1607073;1;0;0;0;0;0;0;0;0;5;1;3;0;0;0;EACS Vacância ACS;ESF Incompleta (40h Médico(a) mais de 60 dias);
9016805;SMS CF NILDA CAMPOS DE LIMA - AP 31;31;16234425844;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1607235;1;0;0;0;0;0;0;0;0;1;1;4;0;0;0;EACS;ESF Incompleta (40h médico(a) mais de 60 dias);
9016805;SMS CF NILDA CAMPOS DE LIMA - AP 31;31;16234425845;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1607243;0;0;0;0;0;0;0;0;1;1;1;3;0;0;0;ESF Vacância Médico(a) 20h e ACS;;
9016805;SMS CF NILDA CAMPOS DE LIMA - AP 31;31;16234425847;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1607278;0;0;0;0;0;0;0;0;0;1;0;3;0;0;0;ESF Vacância Médico(a) 40h, Tec/Aux 40h e ACS;;
9016805;SMS CF NILDA CAMPOS DE LIMA - AP 31;31;16234425848;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1607286;0;0;0;0;0;0;0;0;0;1;1;4;0;0;0;ESF Vacância Médico 40h;;
9016805;SMS CF NILDA CAMPOS DE LIMA - AP 31;31;16234425849;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1607294;1;0;0;0;0;0;0;0;0;2;1;4;0;0;0;EACS;ESF Incompleta (40h médico(a) mais de 60 dias);
2280310;SMS CF ERNANI DE PAIVA FERREIRA BRAGA - AP 53;53;1627925851;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1607448;0;0;0;0;0;0;0;0;1;1;2;2;0;0;0;ESF Vacância Médico(a) 20h e ACS;;
9016805;SMS CF NILDA CAMPOS DE LIMA - AP 31;31;16234425852;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1607669;0;0;0;0;0;0;0;1;0;1;1;4;0;0;0;ESF Completa;;
9016805;SMS CF NILDA CAMPOS DE LIMA - AP 31;31;16234425853;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1607677;0;0;0;0;0;0;0;0;1;1;1;3;0;0;0;ESF Vacância Médico(a) 20h e ACS;;
7998678;SMS CF IVANIR DE MELLO - AP 33;33;16234325855;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1607693;0;0;0;0;0;0;0;0;1;1;1;3;0;0;0;ESF Vacância Médico(a) 20h e ACS;;
7995520;SMS CF MAICON SIQUEIRA - AP 40;40;16234125856;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1607847;0;0;0;0;0;0;0;1;0;1;2;4;0;0;0;ESF Completa;;
7995520;SMS CF MAICON SIQUEIRA - AP 40;40;16234125857;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1607995;0;0;0;0;0;0;0;1;0;1;1;4;0;0;0;ESF Completa;;
7995520;SMS CF MAICON SIQUEIRA - AP 40;40;16234125858;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1609505;0;0;0;0;0;0;0;0;2;1;1;4;0;0;0;ESF Completa;;
7036884;SMS CF SONIA MARIA FERREIRA MACHADO - AP 52;52;16227825859;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1609572;0;0;0;0;0;0;0;1;0;1;2;4;0;0;0;ESF Completa;;
9045023;SMS CF OLGA PEREIRA PACHECO - AP 32;32;16234825860;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1609688;0;0;0;0;0;0;0;0;2;1;1;3;0;0;0;ESF Vacância ACS;;
9045023;SMS CF OLGA PEREIRA PACHECO - AP 32;32;16234825861;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1609696;0;0;0;0;0;0;0;1;0;1;1;4;0;0;0;ESF Completa;;
9045023;SMS CF OLGA PEREIRA PACHECO - AP 32;32;16234825863;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1609726;1;0;0;0;0;0;0;0;0;1;1;5;0;0;0;EACS;ESF Incompleta (40h médico(a) mais de 60 dias);
9045023;SMS CF OLGA PEREIRA PACHECO - AP 32;32;16234825864;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1609734;0;0;0;0;0;0;0;0;1;1;1;4;0;0;0;ESF Vacância Médico 20h;;
9045023;SMS CF OLGA PEREIRA PACHECO - AP 32;32;16234825865;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1609742;1;0;0;0;0;0;0;0;0;1;1;5;0;0;0;EACS;ESF Incompleta (40h médico(a) mais de 60 dias);
9023089;SMS CF ROGERIO PINTO DA MOTA - AP 51;51;16234625868;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1610082;0;0;0;0;0;0;0;0;2;1;1;4;0;0;0;ESF Completa;;
9023089;SMS CF ROGERIO PINTO DA MOTA - AP 51;51;16234625869;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1610090;0;0;0;0;0;0;0;0;1;1;2;5;0;0;0;ESF Vacância Médico 20h;;
9023089;SMS CF ROGERIO PINTO DA MOTA - AP 51;51;16234625870;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1610104;0;0;0;0;0;0;0;1;0;1;1;4;0;0;0;ESF Completa;;
9057722;SMS CF ADERSON FERNANDES - AP 33;33;16235125872;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1610228;0;0;0;0;0;0;0;0;2;1;1;3;0;0;0;ESF Vacância ACS;;
9057722;SMS CF ADERSON FERNANDES - AP 33;33;16235125873;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1610236;0;0;0;0;0;0;0;0;2;1;1;4;0;0;0;ESF Completa;;
9057722;SMS CF ADERSON FERNANDES - AP 33;33;16235125874;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1610244;1;0;0;0;0;0;0;0;0;1;1;4;0;0;0;EACS;ESF Incompleta (40h médico(a) mais de 60 dias);
9057722;SMS CF ADERSON FERNANDES - AP 33;33;16235125875;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1610252;0;0;0;0;0;0;0;0;1;1;1;4;0;0;0;ESF Vacância Médico 20h;;
2270013;SMS CMS CECILIA DONNANGELO - AP 40;40;1622725876;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1610414;0;0;0;0;0;0;0;1;0;1;1;4;0;0;0;ESF Completa;;
2296543;SMS CMS JORGE SALDANHA BANDEIRA DE MELLO - AP40;40;16210025877;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1610422;0;0;0;0;0;0;0;1;0;1;1;4;0;0;0;ESF Completa;;
7892829;SMS CF HELENA BESSERMAN VIANNA - AP 40;40;16233325878;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1610449;0;0;0;0;0;0;0;3;0;3;1;4;0;0;0;ESF Completa;;
265233;SMS CF PADRE MARCOS VINICIO MIRANDA VIEIRA - AP 40;40;16239325879;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1610465;0;0;0;0;0;0;0;1;0;1;1;4;0;0;0;ESF Completa;;
7892829;SMS CF HELENA BESSERMAN VIANNA - AP 40;40;16233325880;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1610473;0;0;0;0;0;0;0;1;0;1;1;4;0;0;0;ESF Completa;;
6927319;SMS CF PADRE JOSE DE AZEVEDO TIUBA - AP 40;40;16226925881;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1610481;0;0;0;0;0;0;0;1;0;1;1;4;0;0;0;ESF Completa;;
2708213;SMS CMS HARVEY RIBEIRO DE SOUZA FILHO - AP 40;40;16211025882;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1610503;0;0;0;0;0;0;0;1;0;1;1;5;0;0;0;ESF Completa;;
4046307;SMS CMS HAMILTON LAND - AP 40;40;16214025883;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1610511;0;0;0;0;0;0;0;1;0;1;1;4;0;0;0;ESF Completa;;
9061401;SMS CF MEDALHISTA OLIMPICO ARTHUR ZANETTI - AP 52;52;16235325884;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1610724;0;0;0;0;0;0;0;1;0;1;1;4;0;0;0;ESF Completa;;
9061401;SMS CF MEDALHISTA OLIMPICO ARTHUR ZANETTI - AP 52;52;16235325885;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1610732;0;0;0;0;0;0;0;1;0;1;2;3;0;0;0;ESF Vacância ACS;;
9061398;SMS CF MEDALHISTA OLIMPICO BRUNO SCHMIDT - AP 52;52;16235225886;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1610767;0;0;0;0;0;0;0;0;1;3;1;4;0;0;0;ESF Vacância Médico 20h;;
9061398;SMS CF MEDALHISTA OLIMPICO BRUNO SCHMIDT - AP 52;52;16235225887;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1610775;0;0;0;0;0;0;0;1;0;1;2;4;0;0;0;ESF Completa;;
9061398;SMS CF MEDALHISTA OLIMPICO BRUNO SCHMIDT - AP 52;52;16235225888;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1610783;1;0;0;0;0;0;0;0;0;3;1;4;0;0;0;EACS;ESF Incompleta (40h médico(a) mais de 60 dias);
9061398;SMS CF MEDALHISTA OLIMPICO BRUNO SCHMIDT - AP 52;52;16235225889;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1610791;1;0;0;0;0;0;0;0;0;3;1;4;0;0;0;EACS;ESF Incompleta (40h médico(a) mais de 60 dias);
2708434;SMS CMS MANOEL JOSE FERREIRA - AP 21;21;16211525891;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1610945;0;0;0;0;0;0;0;0;0;1;1;4;0;0;0;ESF Vacância Médico 40h;;
9057706;SMS CF ESTIVADORES - AP 10;10;16235025892;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1611038;0;0;0;0;0;0;0;0;2;1;1;4;0;0;0;ESF Completa;;
9057706;SMS CF ESTIVADORES - AP 10;10;16235025893;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1611046;0;0;0;0;0;0;0;0;2;1;1;4;0;0;0;ESF Completa;;
9061401;SMS CF MEDALHISTA OLIMPICO ARTHUR ZANETTI - AP 52;52;16235325894;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1611313;0;0;0;0;0;0;0;0;1;1;1;4;0;0;0;ESF Vacância Médico 20h;;
9061398;SMS CF MEDALHISTA OLIMPICO BRUNO SCHMIDT - AP 52;52;16235225895;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1611321;0;0;0;0;0;0;0;0;1;0;1;2;0;0;0;ESF Vacância Médico(a) 20h, ACS e Enfermeiro(a);;
6023916;SMS CF FIORELLO RAYMUNDO - AP 51;51;16218825896;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1611380;0;0;0;0;0;0;0;1;0;1;2;4;0;0;0;ESF Completa;;
2280272;SMS CMS MARIA AUGUSTA ESTRELLA - AP 22;22;1627625897;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1611445;0;0;0;0;0;0;0;4;0;1;1;4;0;0;0;ESF Completa;;
2269848;SMS CMS ALEXANDER FLEMING - AP 51;51;1622025899;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1611526;1;0;0;0;0;0;0;0;0;2;2;3;0;0;0;EACS Vacância ACS;ESF Incompleta (40h Médico(a) mais de 60 dias);
2270277;SMS CMS ALVIMAR DE CARVALHO - AP 52;52;1623525900;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1611534;0;0;0;0;0;0;0;0;1;1;1;4;0;0;0;ESF Vacância Médico 20h;;
2270277;SMS CMS ALVIMAR DE CARVALHO - AP 52;52;1623525901;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1611542;0;0;0;0;0;0;0;1;0;1;2;5;0;0;0;ESF Completa;;
2270277;SMS CMS ALVIMAR DE CARVALHO - AP 52;52;1623525902;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1611550;0;0;0;0;0;0;0;1;0;1;2;4;0;0;0;ESF Completa;;
2270277;SMS CMS ALVIMAR DE CARVALHO - AP 52;52;1623525903;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1611569;0;0;0;0;0;0;0;2;0;1;1;4;0;0;0;ESF Completa;;
9307265;SMS CF MARIA JOSE PAPERA DE AZEVEDO - AP 52;52;16237225904;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1611577;0;0;0;0;0;0;0;0;0;1;2;4;0;0;0;ESF Vacância Médico 40h;;
9307265;SMS CF MARIA JOSE PAPERA DE AZEVEDO - AP 52;52;16237225905;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1611607;0;0;0;0;0;0;0;0;0;1;1;4;0;0;0;ESF Vacância Médico 40h;;
7414226;SMS CMS HELIO PELLEGRINO - AP 22;22;16231425906;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1611658;0;0;0;0;0;0;0;3;1;1;1;4;0;0;0;ESF Completa;;
9131884;SMS CF DEPUTADO PEDRO FERNANDES FILHO - AP 33;33;16236925908;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1611674;0;0;0;0;0;0;0;0;2;1;1;2;0;0;0;ESF Vacância ACS;;
9131884;SMS CF DEPUTADO PEDRO FERNANDES FILHO - AP 33;33;16236925909;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1611682;0;0;0;0;0;0;0;1;0;3;1;4;0;0;0;ESF Completa;;
9131884;SMS CF DEPUTADO PEDRO FERNANDES FILHO - AP 33;33;16236925910;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1611690;0;0;0;0;0;0;0;1;0;1;1;4;0;0;0;ESF Completa;;
9128867;SMS CF AMAURY BOTTANY - AP 33;33;16236725911;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1611712;0;0;0;0;0;0;0;0;1;1;1;4;0;0;0;ESF Vacância Médico 20h;;
9128867;SMS CF AMAURY BOTTANY - AP 33;33;16236725912;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1611720;0;0;0;0;0;0;0;0;2;1;1;4;0;0;0;ESF Completa;;
9128867;SMS CF AMAURY BOTTANY - AP 33;33;16236725913;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1611739;0;0;0;0;0;0;0;0;2;1;1;4;0;0;0;ESF Completa;;
6864708;SMS CF MARIO DIAS ALENCAR - AP 51;51;16225825914;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1611755;0;0;0;0;0;0;0;1;0;1;1;3;0;0;0;ESF Vacância ACS;;
9072659;SMS CF WILMA COSTA - AP 31;31;16235725915;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1611844;0;0;0;0;0;0;0;1;0;0;1;5;0;0;0;ESF Vacância Enfermeiro 40h;;
9072659;SMS CF WILMA COSTA - AP 31;31;16235725916;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1611852;0;0;0;0;0;0;0;0;1;1;1;5;0;0;0;ESF Vacância Médico 20h;;
9072659;SMS CF WILMA COSTA - AP 31;31;16235725917;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1611860;0;0;0;0;0;0;0;1;0;1;2;5;0;0;0;ESF Completa;;
9072640;SMS CF MESTRE MOLEQUINHO DO IMPERIO - AP 33;33;16235625918;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1611895;0;0;0;0;0;0;0;0;1;1;1;4;0;0;0;ESF Vacância Médico 20h;;
9072640;SMS CF MESTRE MOLEQUINHO DO IMPERIO - AP 33;33;16235625919;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1611909;0;0;0;0;0;0;0;1;0;1;2;4;0;0;0;ESF Completa;;
9078983;SMS CF CYPRIANO DAS CHAGAS MEDEIROS - AP 33;33;16235925920;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1611968;0;0;0;0;0;0;0;0;1;1;1;4;0;0;0;ESF Vacância Médico 20h;;
9128867;SMS CF AMAURY BOTTANY - AP 33;33;16236725921;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1611984;0;0;0;0;0;0;0;1;0;1;1;3;0;0;0;ESF Vacância ACS;;
2270455;SMS CMS PADRE MIGUEL - AP 51;51;1624625922;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1612018;1;0;0;0;0;0;0;0;0;1;1;3;0;0;0;EACS Vacância ACS;ESF Incompleta (40h Médico(a) mais de 60 dias);
2270463;SMS CMS ATHAYDE JOSE DA FONSECA - AP 51;51;1624725924;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1612077;0;0;0;0;0;0;0;0;1;1;2;4;0;0;0;ESF Vacância Médico 20h;;
3567508;SMS CMS RAPHAEL DE PAULA SOUZA - AP 40;40;16212525925;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1612158;0;0;0;0;0;0;0;0;2;1;1;4;0;0;0;ESF Completa;;
214949;SMS CF LOURIVAL FRANCISCO DE OLIVEIRA - AP 40;40;16238925926;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1612174;0;0;0;0;0;0;0;1;0;1;1;4;0;0;0;ESF Completa;;
3567508;SMS CMS RAPHAEL DE PAULA SOUZA - AP 40;40;16212525927;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1612182;0;0;0;0;0;0;0;1;0;1;1;4;0;0;0;ESF Completa;;
214949;SMS CF LOURIVAL FRANCISCO DE OLIVEIRA - AP 40;40;16238925928;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1612212;0;0;0;0;0;0;0;1;0;1;1;4;0;0;0;ESF Completa;;
3567508;SMS CMS RAPHAEL DE PAULA SOUZA - AP 40;40;16212525929;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1612220;0;0;0;0;0;0;0;1;0;1;1;4;0;0;0;ESF Completa;;
214949;SMS CF LOURIVAL FRANCISCO DE OLIVEIRA - AP 40;40;16238925930;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1612255;0;0;0;0;0;0;0;0;1;1;1;4;0;0;0;ESF Vacância Médico 20h;;
3567508;SMS CMS RAPHAEL DE PAULA SOUZA - AP 40;40;16212525931;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1612271;0;0;0;0;0;0;0;1;0;1;1;4;0;0;0;ESF Completa;;
9067078;SMS CF ODALEA FIRMO DUTRA - AP 22;22;16235425934;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1612360;0;0;0;0;0;0;0;0;1;1;1;4;0;0;0;ESF Vacância Médico 20h;;
9067078;SMS CF ODALEA FIRMO DUTRA - AP 22;22;16235425935;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1612379;0;0;0;0;0;0;0;2;1;1;1;4;0;0;0;ESF Completa;;
9067078;SMS CF ODALEA FIRMO DUTRA - AP 22;22;16235425936;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1612387;0;0;0;0;0;0;0;2;1;1;1;4;0;0;0;ESF Completa;;
9067078;SMS CF ODALEA FIRMO DUTRA - AP 22;22;16235425937;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1612395;0;0;0;0;0;0;0;3;0;1;1;4;0;0;0;ESF Completa;;
9067078;SMS CF ODALEA FIRMO DUTRA - AP 22;22;16235425938;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1612409;0;0;0;0;0;0;0;3;0;1;1;4;0;0;0;ESF Completa;;
9067078;SMS CF ODALEA FIRMO DUTRA - AP 22;22;16235425939;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1612417;0;0;0;0;0;0;0;1;1;1;1;5;0;0;0;ESF Completa;;
7998678;SMS CF IVANIR DE MELLO - AP 33;33;16234325940;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1612425;0;0;0;0;0;0;0;1;0;1;1;3;0;0;0;ESF Vacância ACS;;
7998678;SMS CF IVANIR DE MELLO - AP 33;33;16234325941;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1612433;1;1;0;0;0;0;0;0;0;0;1;3;0;0;0;EACS Vacância Enfermeiro(a) 40h e ACS;ESF Incompleta 40h Médico(a) mais de 60 dias;
2296535;SMS CMS NAGIB JORGE FARAH - AP 31;31;1629925942;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1612441;0;0;0;0;0;0;0;0;0;1;1;3;0;0;0;ESF Vacância Médico(a) 40h e ACS;;
2296535;SMS CMS NAGIB JORGE FARAH - AP 31;31;1629925943;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1612468;0;0;0;0;0;0;0;1;0;1;1;4;0;0;0;ESF Completa;;
7996675;SMS CF GERSON BERGHER - AP 40;40;16234225944;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1612476;0;0;0;0;0;0;0;0;1;1;1;4;0;0;0;ESF Vacância Médico 20h;;
7996675;SMS CF GERSON BERGHER - AP 40;40;16234225945;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1612492;0;0;0;0;0;0;0;1;0;1;1;4;0;0;0;ESF Completa;;
7996675;SMS CF GERSON BERGHER - AP 40;40;16234225946;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1612530;0;0;0;0;0;0;0;0;2;1;1;4;0;0;0;ESF Completa;;
7996675;SMS CF GERSON BERGHER - AP 40;40;16234225947;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1612549;0;0;0;0;0;0;0;1;0;1;1;4;0;0;0;ESF Completa;;
7892810;SMS CF BARBARA MOSLEY DE SOUZA- AP 40;40;16233225948;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1612565;0;0;0;0;0;0;0;1;0;1;1;4;0;0;0;ESF Completa;;
9071385;SMS CMS ALVARO RAMOS - AP 40;40;16235525949;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1612573;0;0;0;0;0;0;0;1;0;1;1;4;0;0;0;ESF Completa;;
9071385;SMS CMS ALVARO RAMOS - AP 40;40;16235525950;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1612581;0;0;0;0;0;0;0;1;0;1;1;4;0;0;0;ESF Completa;;
9071385;SMS CMS ALVARO RAMOS - AP 40;40;16235525951;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1612603;0;0;0;0;0;0;0;1;0;1;1;4;0;0;0;ESF Completa;;
2296535;SMS CMS NAGIB JORGE FARAH - AP 31;31;1629925952;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1612638;0;0;0;0;0;0;0;0;1;1;1;4;0;0;0;ESF Vacância Médico 20h;;
2296535;SMS CMS NAGIB JORGE FARAH - AP 31;31;1629925953;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1612646;1;0;0;0;0;0;0;0;0;1;1;3;0;0;0;EACS Vacância ACS;ESF Incompleta (40h Médico(a) mais de 60 dias);
265233;SMS CF PADRE MARCOS VINICIO MIRANDA VIEIRA - AP 40;40;16239325954;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1612689;0;0;0;0;0;0;0;1;0;1;2;4;0;0;0;ESF Completa;;
265233;SMS CF PADRE MARCOS VINICIO MIRANDA VIEIRA - AP 40;40;16239325955;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1612697;0;0;0;0;0;0;0;0;0;1;1;3;0;0;0;ESF Vacância Médico(a) 40h e ACS;;
7892829;SMS CF HELENA BESSERMAN VIANNA - AP 40;40;16233325956;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1612700;0;0;0;0;0;0;0;1;0;1;1;4;0;0;0;ESF Completa;;
199338;SMS CF ADV MARIO PIRES DA SILVA - AP 40;40;16238625957;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1612735;0;0;0;0;0;0;0;1;0;1;1;4;0;0;0;ESF Completa;;
9715444;SMS CF DRª MYRTES AMORELLI GONZAGA - AP 52;52;16238025958;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1612891;1;0;0;0;0;0;0;0;0;1;1;4;0;0;0;EACS;ESF Incompleta (40h médico(a) mais de 60 dias);
9715444;SMS CF DRª MYRTES AMORELLI GONZAGA - AP 52;52;16238025959;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1612905;0;0;0;0;0;0;0;1;0;1;1;4;0;0;0;ESF Completa;;
2269546;SMS CMS DR OSWALDO VILELLA - AP 52;52;1621025960;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1612921;0;0;0;0;0;0;0;1;0;1;1;3;0;0;0;ESF Vacância ACS;;
9715444;SMS CF DRª MYRTES AMORELLI GONZAGA - AP 52;52;16238025961;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1612964;1;0;0;0;0;0;0;0;0;1;2;3;0;0;0;EACS Vacância ACS;ESF Incompleta (40h Médico(a) mais de 60 dias);
9127100;SMS CF JOSE NEVES - AP 40;40;16236625962;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1613103;0;0;0;0;0;0;0;1;0;1;1;4;0;0;0;ESF Completa;;
9127100;SMS CF JOSE NEVES - AP 40;40;16236625963;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1613111;0;0;0;0;0;0;0;1;0;1;1;4;0;0;0;ESF Completa;;
9127100;SMS CF JOSE NEVES - AP 40;40;16236625964;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1613138;0;0;0;0;0;0;0;1;0;1;1;4;0;0;0;ESF Completa;;
7995520;SMS CF MAICON SIQUEIRA - AP 40;40;16234125965;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1613146;0;0;0;0;0;0;0;1;0;1;1;4;0;0;0;ESF Completa;;
9071385;SMS CMS ALVARO RAMOS - AP 40;40;16235525966;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1613170;0;0;0;0;0;0;0;1;0;1;1;4;0;0;0;ESF Completa;;
2269902;SMS CMS JOSE BREVES DOS SANTOS - AP 31;31;1622125968;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1613278;1;0;0;0;0;0;0;0;0;1;1;4;0;0;0;EACS;ESF Incompleta (40h médico(a) mais de 60 dias);
2269902;SMS CMS JOSE BREVES DOS SANTOS - AP 31;31;1622125969;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1613286;1;0;0;0;0;0;0;0;0;1;1;5;0;0;0;EACS;ESF Incompleta (40h médico(a) mais de 60 dias);
9075143;SMS CF KLEBEL DE OLIVEIRA ROCHA - AP 31;31;16235825971;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1613537;1;0;0;0;0;0;0;0;0;1;1;3;0;0;0;EACS Vacância ACS;ESF Incompleta (40h Médico(a) mais de 60 dias);
9075143;SMS CF KLEBEL DE OLIVEIRA ROCHA - AP 31;31;16235825972;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1613545;1;0;0;0;0;0;0;0;0;1;1;4;0;0;0;EACS;ESF Incompleta (40h médico(a) mais de 60 dias);
9075143;SMS CF KLEBEL DE OLIVEIRA ROCHA - AP 31;31;16235825973;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1613553;1;0;0;0;0;0;0;0;0;1;1;3;0;0;0;EACS Vacância ACS;ESF Incompleta (40h Médico(a) mais de 60 dias);
9075143;SMS CF KLEBEL DE OLIVEIRA ROCHA - AP 31;31;16235825974;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1613561;0;0;0;0;0;0;0;0;0;0;1;3;0;0;0;ESF Vacância Enfermeiro(a) 40h, Médico(a) 40h e ACS;;
